pokemon_id,move_id,pokemon_move_method_id,level,order
10056,271,1,58,
10056,282,1,1,2
10056,288,1,52,
10056,289,1,46,
10056,347,4,0,
10056,371,4,0,
10056,373,1,34,
10056,374,4,0,
10056,389,1,40,
10056,399,4,0,
10056,416,4,0,
10056,421,4,0,
10056,425,1,13,
10056,433,4,0,
10056,451,4,0,
10056,496,4,0,
10056,506,1,22,
10056,566,1,1,1
10056,590,4,0,
10056,605,4,0,
10056,611,4,0,
10057,10,1,1,3
10057,13,1,49,
10057,14,1,25,
10057,43,1,1,5
10057,44,1,16,
10057,53,4,0,
10057,58,4,0,
10057,59,4,0,
10057,63,4,0,
10057,85,4,0,
10057,86,4,0,
10057,87,4,0,
10057,92,4,0,
10057,98,1,1,6
10057,104,1,19,
10057,126,4,0,
10057,138,4,0,
10057,156,4,0,
10057,157,4,0,
10057,163,1,22,
10057,164,4,0,
10057,168,4,0,
10057,182,4,0,
10057,195,1,1,1
10057,197,1,33,
10057,201,4,0,
10057,206,4,0,
10057,207,4,0,
10057,213,4,0,
10057,214,4,0,
10057,216,4,0,
10057,218,4,0,
10057,228,1,10,
10057,237,4,0,
10057,240,4,0,
10057,241,4,0,
10057,244,4,0,
10057,247,4,0,
10057,248,1,1,2
10057,258,4,0,
10057,259,4,0,
10057,261,4,0,
10057,263,4,0,
10057,269,1,13,
10057,317,4,0,
10057,332,4,0,
10057,347,4,0,
10057,364,1,1,4
10057,371,4,0,
10057,382,1,41,
10057,389,1,45,
10057,399,4,0,
10057,400,1,29,
10057,404,4,0,
10057,416,4,0,
10057,421,4,0,
10057,427,1,37,
10057,444,4,0,
10057,451,4,0,
10057,496,4,0,
10057,497,4,0,
10057,555,4,0,
10057,590,4,0,
10057,693,4,0,
10058,14,4,0,
10058,28,1,1,5
10058,33,1,1,4
10058,36,1,15,
10058,46,4,0,
10058,53,4,0,
10058,57,4,0,
10058,63,4,0,
10058,82,1,1,6
10058,89,4,0,
10058,91,1,40,
10058,92,4,0,
10058,104,4,0,
10058,126,4,0,
10058,156,4,0,
10058,157,4,0,
10058,163,1,28,
10058,164,4,0,
10058,182,4,0,
10058,201,1,1,7
10058,206,4,0,
10058,207,4,0,
10058,213,4,0,
10058,214,4,0,
10058,216,4,0,
10058,218,4,0,
10058,237,4,0,
10058,240,4,0,
10058,241,4,0,
10058,242,1,0,
10058,263,4,0,
10058,280,4,0,
10058,317,4,0,
10058,328,1,19,
10058,332,4,0,
10058,337,1,33,
10058,374,4,0,
10058,398,4,0,
10058,407,1,55,
10058,416,4,0,
10058,421,4,0,
10058,424,1,1,3
10058,434,3,0,
10058,444,4,0,
10058,496,4,0,
10058,523,4,0,
10058,525,4,0,
10058,530,1,1,2
10058,590,4,0,
10058,693,4,0,
10059,14,1,19,
10059,46,4,0,
10059,63,4,0,
10059,68,1,6,
10059,89,4,0,
10059,92,4,0,
10059,94,4,0,
10059,98,1,1,4
10059,104,4,0,
10059,156,4,0,
10059,157,4,0,
10059,164,4,0,
10059,182,4,0,
10059,193,1,1,3
10059,197,1,1,5
10059,198,1,29,
10059,207,4,0,
10059,213,4,0,
10059,214,4,0,
10059,216,4,0,
10059,218,4,0,
10059,232,1,1,6
10059,237,4,0,
10059,240,4,0,
10059,241,4,0,
10059,245,1,65,
10059,247,4,0,
10059,263,4,0,
10059,280,4,0,
10059,317,4,0,
10059,319,1,24,
10059,339,4,0,
10059,347,1,47,
10059,364,1,11,
10059,370,1,55,
10059,371,4,0,
10059,374,4,0,
10059,382,1,37,
10059,396,1,0,
10059,398,4,0,
10059,399,4,0,
10059,406,1,60,
10059,411,4,0,
10059,416,4,0,
10059,421,4,0,
10059,430,4,0,
10059,444,4,0,
10059,490,4,0,
10059,496,4,0,
10059,501,1,33,
10059,505,1,51,
10059,523,4,0,
10059,526,1,42,
10059,590,4,0,
10059,612,1,15,
10059,673,1,1,2
10060,8,1,1,1
10060,14,4,0,
10060,43,1,1,3
10060,54,1,21,
10060,58,4,0,
10060,59,1,47,
10060,63,4,0,
10060,75,1,1,4
10060,76,4,0,
10060,89,4,0,
10060,92,4,0,
10060,104,4,0,
10060,113,4,0,
10060,156,4,0,
10060,157,4,0,
10060,164,4,0,
10060,181,1,1,2
10060,182,4,0,
10060,196,1,1,5
10060,207,1,17,
10060,213,4,0,
10060,214,4,0,
10060,216,4,0,
10060,218,4,0,
10060,219,4,0,
10060,237,4,0,
10060,240,4,0,
10060,247,4,0,
10060,258,4,0,
10060,263,4,0,
10060,275,1,31,
10060,280,4,0,
10060,317,4,0,
10060,320,1,13,
10060,329,1,58,
10060,374,4,0,
10060,411,4,0,
10060,412,4,0,
10060,416,4,0,
10060,420,1,26,
10060,447,4,0,
10060,452,1,36,
10060,496,4,0,
10060,523,4,0,
10060,524,4,0,
10060,590,4,0,
10061,22,1,1,2
10061,33,1,1,1
10061,75,1,15,
10061,76,1,58,
10061,80,1,51,
10061,92,4,0,
10061,94,4,0,
10061,104,4,0,
10061,156,4,0,
10061,164,4,0,
10061,182,4,0,
10061,207,4,0,
10061,213,4,0,
10061,214,4,0,
10061,216,4,0,
10061,218,4,0,
10061,219,4,0,
10061,237,4,0,
10061,240,4,0,
10061,241,4,0,
10061,263,4,0,
10061,267,4,0,
10061,273,1,20,
10061,312,1,38,
10061,345,1,25,
10061,347,4,0,
10061,381,1,10,
10061,412,4,0,
10061,447,4,0,
10061,496,4,0,
10061,497,4,0,
10061,572,1,33,
10061,580,1,27,
10061,581,1,43,
10061,584,1,1,3
10061,585,1,46,
10061,590,4,0,
10061,605,4,0,
10061,617,1,50,
10062,19,4,0,
10062,46,4,0,
10062,57,4,0,
10062,58,4,0,
10062,63,4,0,
10062,76,4,0,
10062,85,4,0,
10062,86,4,0,
10062,87,4,0,
10062,89,4,0,
10062,92,4,0,
10062,94,1,51,
10062,104,4,0,
10062,105,1,32,
10062,113,4,0,
10062,115,4,0,
10062,127,4,0,
10062,138,4,0,
10062,149,1,1,4
10062,156,4,0,
10062,164,4,0,
10062,182,4,0,
10062,201,4,0,
10062,204,1,7,
10062,207,4,0,
10062,211,4,0,
10062,213,4,0,
10062,214,4,0,
10062,216,4,0,
10062,218,4,0,
10062,219,1,1,5
10062,225,1,20,
10062,237,4,0,
10062,240,4,0,
10062,241,4,0,
10062,244,4,0,
10062,247,4,0,
10062,263,4,0,
10062,270,1,1,2
10062,273,1,1,3
10062,287,1,13,
10062,296,1,24,
10062,332,4,0,
10062,337,4,0,
10062,346,1,4,
10062,347,4,0,
10062,355,4,0,
10062,361,1,1,1
10062,375,1,28,
10062,406,1,56,
10062,412,4,0,
10062,416,4,0,
10062,421,4,0,
10062,428,1,41,
10062,434,3,0,
10062,447,4,0,
10062,451,4,0,
10062,470,1,46,
10062,473,4,0,
10062,496,4,0,
10062,500,1,10,
10062,505,1,16,
10062,513,1,36,
10062,523,4,0,
10062,590,4,0,
10063,19,4,0,
10063,46,4,0,
10063,57,4,0,
10063,58,4,0,
10063,63,4,0,
10063,76,4,0,
10063,85,4,0,
10063,86,4,0,
10063,87,4,0,
10063,89,4,0,
10063,92,4,0,
10063,94,1,51,
10063,104,4,0,
10063,105,1,32,
10063,113,4,0,
10063,115,4,0,
10063,127,4,0,
10063,138,4,0,
10063,149,1,1,4
10063,156,4,0,
10063,164,4,0,
10063,182,1,4,
10063,201,4,0,
10063,207,4,0,
10063,211,4,0,
10063,213,4,0,
10063,214,4,0,
10063,216,4,0,
10063,218,4,0,
10063,219,1,1,5
10063,225,1,20,
10063,237,4,0,
10063,240,4,0,
10063,241,4,0,
10063,244,4,0,
10063,247,4,0,
10063,262,1,1,1
10063,263,4,0,
10063,270,1,1,2
10063,287,1,13,
10063,295,1,24,
10063,332,4,0,
10063,337,4,0,
10063,347,4,0,
10063,349,1,7,
10063,355,4,0,
10063,375,1,28,
10063,377,1,1,3
10063,406,1,56,
10063,412,4,0,
10063,416,4,0,
10063,421,4,0,
10063,428,1,41,
10063,434,3,0,
10063,447,4,0,
10063,451,4,0,
10063,471,1,46,
10063,473,4,0,
10063,477,1,36,
10063,496,4,0,
10063,500,1,10,
10063,505,1,16,
10063,523,4,0,
10063,590,4,0,
10064,33,1,1,3
10064,36,1,44,
10064,45,1,1,4
10064,46,4,0,
10064,55,1,1,5
10064,57,4,0,
10064,58,4,0,
10064,59,4,0,
10064,63,4,0,
10064,89,1,51,
10064,92,4,0,
10064,104,4,0,
10064,117,1,18,
10064,127,4,0,
10064,156,4,0,
10064,157,1,28,
10064,164,4,0,
10064,182,1,32,
10064,189,1,1,6
10064,193,1,12,
10064,207,4,0,
10064,213,4,0,
10064,214,4,0,
10064,216,4,0,
10064,218,4,0,
10064,237,4,0,
10064,240,4,0,
10064,258,4,0,
10064,263,4,0,
10064,280,4,0,
10064,283,1,56,
10064,308,3,0,
10064,317,4,0,
10064,330,1,39,
10064,341,1,1,1
10064,359,1,1,2
10064,374,4,0,
10064,411,4,0,
10064,416,4,0,
10064,426,1,22,
10064,444,4,0,
10064,482,4,0,
10064,496,4,0,
10064,497,4,0,
10064,503,4,0,
10064,518,3,0,
10064,523,4,0,
10064,526,4,0,
10064,590,4,0,
10065,1,1,1,5
10065,14,4,0,
10065,21,1,33,
10065,43,1,1,6
10065,46,4,0,
10065,63,4,0,
10065,71,1,1,7
10065,72,1,13,
10065,76,4,0,
10065,89,4,0,
10065,92,4,0,
10065,97,1,28,
10065,98,1,1,8
10065,103,1,69,
10065,104,4,0,
10065,156,4,0,
10065,157,4,0,
10065,164,4,0,
10065,182,4,0,
10065,197,1,39,
10065,206,1,51,
10065,207,4,0,
10065,210,1,1,2
10065,213,4,0,
10065,214,4,0,
10065,216,4,0,
10065,218,4,0,
10065,219,4,0,
10065,228,1,18,
10065,237,4,0,
10065,241,4,0,
10065,263,4,0,
10065,267,4,0,
10065,280,4,0,
10065,317,4,0,
10065,332,4,0,
10065,337,4,0,
10065,338,3,0,
10065,348,1,23,
10065,374,4,0,
10065,400,1,1,4
10065,404,1,45,
10065,411,4,0,
10065,412,4,0,
10065,416,4,0,
10065,437,1,1,3
10065,447,4,0,
10065,490,4,0,
10065,496,4,0,
10065,501,1,57,
10065,512,4,0,
10065,520,3,0,
10065,523,4,0,
10065,526,4,0,
10065,530,1,0,
10065,590,4,0,
10065,693,4,0,
10066,10,1,1,2
10066,43,1,1,1
10066,92,4,0,
10066,94,4,0,
10066,101,1,6,
10066,104,4,0,
10066,109,1,31,
10066,138,4,0,
10066,154,1,11,
10066,156,4,0,
10066,164,4,0,
10066,168,4,0,
10066,182,4,0,
10066,185,1,19,
10066,193,1,4,
10066,197,1,14,
10066,207,4,0,
10066,212,1,46,
10066,213,4,0,
10066,214,4,0,
10066,216,4,0,
10066,218,4,0,
10066,237,4,0,
10066,240,4,0,
10066,241,4,0,
10066,244,4,0,
10066,247,1,39,
10066,252,1,21,
10066,259,4,0,
10066,261,4,0,
10066,263,4,0,
10066,269,4,0,
10066,280,4,0,
10066,282,1,26,
10066,310,1,9,
10066,317,4,0,
10066,332,4,0,
10066,347,4,0,
10066,371,4,0,
10066,373,4,0,
10066,374,4,0,
10066,386,1,24,
10066,398,4,0,
10066,399,4,0,
10066,408,1,36,
10066,421,1,29,
10066,425,1,16,
10066,428,1,34,
10066,490,4,0,
10066,492,1,41,
10066,496,4,0,
10066,511,1,44,
10066,555,4,0,
10066,590,4,0,
10066,605,4,0,
10067,19,4,0,
10067,31,1,7,
10067,36,1,23,
10067,45,1,1,5
10067,46,4,0,
10067,47,1,1,7
10067,53,4,0,
10067,54,1,14,
10067,58,4,0,
10067,63,4,0,
10067,64,1,1,4
10067,76,4,0,
10067,89,4,0,
10067,92,4,0,
10067,104,4,0,
10067,126,4,0,
10067,138,4,0,
10067,143,1,1,2
10067,156,4,0,
10067,164,4,0,
10067,168,4,0,
10067,182,4,0,
10067,195,1,46,
10067,207,4,0,
10067,211,4,0,
10067,213,4,0,
10067,214,4,0,
10067,216,4,0,
10067,218,4,0,
10067,219,1,9,
10067,225,1,0,
10067,237,4,0,
10067,240,4,0,
10067,241,4,0,
10067,244,4,0,
10067,263,4,0,
10067,287,1,26,
10067,310,1,1,6
10067,332,4,0,
10067,337,4,0,
10067,349,1,30,
10067,355,4,0,
10067,363,1,20,
10067,365,1,1,3
10067,406,1,40,
10067,416,4,0,
10067,434,3,0,
10067,496,1,17,
10067,497,4,0,
10067,523,4,0,
10067,538,1,34,
10067,574,1,11,
10067,585,1,52,
10067,590,4,0,
10067,605,4,0,
10068,14,1,26,
10068,43,1,1,6
10068,63,4,0,
10068,85,4,0,
10068,86,4,0,
10068,89,4,0,
10068,92,4,0,
10068,93,1,1,7
10068,94,4,0,
10068,100,1,1,9
10068,104,1,1,8
10068,113,4,0,
10068,115,4,0,
10068,138,4,0,
10068,156,4,0,
10068,157,4,0,
10068,163,1,0,
10068,164,4,0,
10068,168,4,0,
10068,182,1,49,
10068,206,1,44,
10068,207,4,0,
10068,210,1,14,
10068,213,4,0,
10068,214,4,0,
10068,216,4,0,
10068,218,4,0,
10068,219,4,0,
10068,237,4,0,
10068,240,4,0,
10068,241,4,0,
10068,244,4,0,
10068,247,4,0,
10068,259,4,0,
10068,261,4,0,
10068,263,4,0,
10068,269,4,0,
10068,270,1,35,
10068,280,4,0,
10068,317,4,0,
10068,332,1,17,
10068,339,4,0,
10068,347,4,0,
10068,348,1,1,4
10068,364,1,40,
10068,370,1,1,3
10068,374,4,0,
10068,398,4,0,
10068,400,1,1,5
10068,404,4,0,
10068,411,4,0,
10068,416,4,0,
10068,427,1,31,
10068,433,4,0,
10068,444,4,0,
10068,447,4,0,
10068,451,4,0,
10068,469,1,23,
10068,473,4,0,
10068,490,4,0,
10068,496,4,0,
10068,497,4,0,
10068,500,1,1,2
10068,501,1,11,
10068,505,1,19,
10068,523,4,0,
10068,526,4,0,
10068,590,4,0,
10068,605,4,0,
10069,1,1,1,5
10069,3,1,17,
10069,36,1,33,
10069,38,1,49,
10069,45,1,1,6
10069,53,4,0,
10069,57,4,0,
10069,58,4,0,
10069,59,4,0,
10069,63,4,0,
10069,76,4,0,
10069,85,4,0,
10069,86,4,0,
10069,87,4,0,
10069,92,4,0,
10069,94,4,0,
10069,104,4,0,
10069,113,4,0,
10069,115,4,0,
10069,126,4,0,
10069,138,4,0,
10069,156,4,0,
10069,164,4,0,
10069,182,4,0,
10069,207,4,0,
10069,213,1,21,
10069,214,4,0,
10069,216,4,0,
10069,218,4,0,
10069,219,4,0,
10069,237,4,0,
10069,240,4,0,
10069,241,4,0,
10069,244,4,0,
10069,247,4,0,
10069,263,4,0,
10069,270,1,1,7
10069,287,1,9,
10069,290,1,25,
10069,304,1,1,2
10069,347,4,0,
10069,374,4,0,
10069,387,1,1,1
10069,433,4,0,
10069,447,4,0,
10069,451,4,0,
10069,473,4,0,
10069,493,1,45,
10069,494,1,29,
10069,495,1,41,
10069,496,4,0,
10069,497,4,0,
10069,505,1,37,
10069,526,4,0,
10069,528,4,0,
10069,574,1,13,
10069,581,1,1,3
10069,589,1,1,4
10069,590,4,0,
10069,605,4,0,
10069,608,1,5,
10070,43,1,1,4
10070,44,1,1,5
10070,46,4,0,
10070,57,4,0,
10070,58,4,0,
10070,59,4,0,
10070,63,4,0,
10070,89,4,0,
10070,92,4,0,
10070,97,1,45,
10070,99,1,1,6
10070,103,1,18,
10070,104,4,0,
10070,116,1,1,7
10070,127,4,0,
10070,130,1,51,
10070,156,4,0,
10070,163,1,0,
10070,164,4,0,
10070,168,4,0,
10070,182,4,0,
10070,184,1,29,
10070,207,1,22,
10070,213,4,0,
10070,214,4,0,
10070,216,4,0,
10070,218,4,0,
10070,237,4,0,
10070,240,4,0,
10070,242,1,40,
10070,258,4,0,
10070,259,4,0,
10070,263,4,0,
10070,269,1,56,
10070,305,1,34,
10070,317,4,0,
10070,364,1,1,3
10070,371,4,0,
10070,372,1,15,
10070,398,4,0,
10070,399,4,0,
10070,400,1,1,2
10070,416,4,0,
10070,423,1,25,
10070,453,1,11,
10070,496,4,0,
10070,503,4,0,
10070,523,4,0,
10070,555,4,0,
10070,590,4,0,
10071,29,1,23,
10071,33,1,1,5
10071,45,1,1,6
10071,50,1,19,
10071,53,4,0,
10071,55,1,9,
10071,57,4,0,
10071,58,4,0,
10071,59,4,0,
10071,63,4,0,
10071,86,4,0,
10071,89,4,0,
10071,92,4,0,
10071,93,1,14,
10071,94,1,49,
10071,104,4,0,
10071,110,1,0,
10071,113,4,0,
10071,126,4,0,
10071,133,1,43,
10071,138,4,0,
10071,156,4,0,
10071,164,4,0,
10071,174,1,1,3
10071,182,4,0,
10071,207,4,0,
10071,213,4,0,
10071,214,4,0,
10071,216,4,0,
10071,218,4,0,
10071,219,4,0,
10071,237,4,0,
10071,240,1,55,
10071,241,4,0,
10071,244,1,62,
10071,247,4,0,
10071,258,4,0,
10071,263,4,0,
10071,280,4,0,
10071,281,1,1,4
10071,303,1,36,
10071,332,4,0,
10071,347,4,0,
10071,352,1,28,
10071,374,4,0,
10071,411,4,0,
10071,416,4,0,
10071,428,1,32,
10071,433,4,0,
10071,447,4,0,
10071,473,4,0,
10071,496,4,0,
10071,497,4,0,
10071,503,4,0,
10071,505,1,1,2
10071,523,4,0,
10071,590,4,0,
10072,20,1,1,7
10072,21,1,28,
10072,33,1,1,5
10072,38,1,49,
10072,46,4,0,
10072,63,4,0,
10072,88,1,7,
10072,89,4,0,
10072,91,1,43,
10072,92,4,0,
10072,99,1,13,
10072,103,1,31,
10072,104,4,0,
10072,106,1,1,6
10072,153,4,0,
10072,156,4,0,
10072,157,1,34,
10072,164,4,0,
10072,174,1,4,
10072,182,4,0,
10072,201,1,52,
10072,207,4,0,
10072,213,4,0,
10072,214,4,0,
10072,216,4,0,
10072,218,4,0,
10072,225,1,25,
10072,231,1,40,
10072,237,4,0,
10072,241,4,0,
10072,242,1,37,
10072,244,4,0,
10072,259,4,0,
10072,263,4,0,
10072,267,4,0,
10072,269,4,0,
10072,300,1,1,4
10072,317,1,10,
10072,360,1,20,
10072,371,4,0,
10072,397,4,0,
10072,399,4,0,
10072,416,4,0,
10072,422,1,1,1
10072,423,1,1,2
10072,424,1,1,3
10072,430,4,0,
10072,444,1,46,
10072,446,1,16,
10072,475,1,19,
10072,479,1,22,
10072,496,4,0,
10072,523,4,0,
10072,525,4,0,
10072,590,4,0,
10072,693,4,0,
10073,16,1,1,4
10073,17,1,38,
10073,18,1,17,
10073,19,4,0,
10073,28,1,1,3
10073,33,1,1,2
10073,63,4,0,
10073,92,4,0,
10073,97,1,32,
10073,98,1,1,5
10073,104,4,0,
10073,119,1,56,
10073,156,4,0,
10073,164,4,0,
10073,168,4,0,
10073,182,4,0,
10073,207,4,0,
10073,211,4,0,
10073,213,4,0,
10073,214,4,0,
10073,216,4,0,
10073,218,4,0,
10073,237,4,0,
10073,239,1,22,
10073,240,4,0,
10073,241,4,0,
10073,263,4,0,
10073,297,1,27,
10073,332,4,0,
10073,355,1,44,
10073,366,1,50,
10073,369,4,0,
10073,403,1,62,
10073,416,4,0,
10073,496,4,0,
10073,526,4,0,
10073,542,1,1,1
10073,590,4,0,
10074,29,1,28,
10074,43,1,1,4
10074,44,1,19,
10074,58,4,0,
10074,59,1,48,
10074,63,4,0,
10074,89,4,0,
10074,92,4,0,
10074,104,1,1,5
10074,113,4,0,
10074,153,4,0,
10074,156,4,0,
10074,164,4,0,
10074,181,1,1,3
10074,182,1,32,
10074,196,1,14,
10074,207,4,0,
10074,213,4,0,
10074,214,4,0,
10074,216,4,0,
10074,218,4,0,
10074,219,4,0,
10074,237,4,0,
10074,240,4,0,
10074,242,1,41,
10074,247,4,0,
10074,258,1,54,
10074,259,4,0,
10074,263,4,0,
10074,269,4,0,
10074,329,1,1,2
10074,360,4,0,
10074,371,4,0,
10074,399,4,0,
10074,416,4,0,
10074,420,1,1,6
10074,423,1,23,
10074,496,4,0,
10074,523,4,0,
10074,524,1,37,
10074,573,1,0,
10074,590,4,0,
10075,33,1,1,1
10075,63,4,0,
10075,88,1,1,3
10075,92,4,0,
10075,94,4,0,
10075,104,4,0,
10075,106,1,1,2
10075,113,1,60,
10075,115,1,12,
10075,153,4,0,
10075,156,4,0,
10075,157,4,0,
10075,159,1,5,
10075,164,4,0,
10075,175,1,31,
10075,182,4,0,
10075,201,4,0,
10075,207,4,0,
10075,214,4,0,
10075,216,4,0,
10075,218,4,0,
10075,219,1,70,
10075,237,4,0,
10075,241,4,0,
10075,244,4,0,
10075,246,1,27,
10075,258,4,0,
10075,263,4,0,
10075,267,4,0,
10075,285,1,35,
10075,317,4,0,
10075,347,4,0,
10075,360,4,0,
10075,397,4,0,
10075,408,1,40,
10075,416,4,0,
10075,433,1,46,
10075,444,1,49,
10075,446,1,18,
10075,470,1,21,
10075,473,4,0,
10075,479,1,8,
10075,496,4,0,
10075,585,1,50,1
10075,590,4,0,
10075,591,1,50,2
10075,605,4,0,
10076,36,1,1,5
10076,63,1,60,
10076,89,4,0,
10076,92,4,0,
10076,93,1,1,2
10076,94,1,38,
10076,97,1,41,
10076,104,4,0,
10076,113,4,0,
10076,115,4,0,
10076,153,4,0,
10076,156,4,0,
10076,157,4,0,
10076,164,4,0,
10076,182,4,0,
10076,184,1,35,
10076,188,4,0,
10076,201,4,0,
10076,207,4,0,
10076,214,4,0,
10076,216,4,0,
10076,218,4,0,
10076,228,1,23,
10076,232,1,1,3
10076,237,4,0,
10076,240,4,0,
10076,241,4,0,
10076,244,4,0,
10076,247,4,0,
10076,263,4,0,
10076,280,4,0,
10076,309,1,44,
10076,317,4,0,
10076,332,4,0,
10076,334,1,52,
10076,357,1,29,
10076,359,1,0,
10076,360,4,0,
10076,393,1,1,4
10076,397,4,0,
10076,416,4,0,
10076,418,1,26,
10076,428,1,32,
10076,430,4,0,
10076,447,4,0,
10076,473,4,0,
10076,496,4,0,
10076,523,4,0,
10076,590,4,0,
10077,34,1,20,
10077,38,1,80,
10077,46,4,0,
10077,56,1,75,
10077,57,4,0,
10077,58,1,35,
10077,59,4,0,
10077,63,4,0,
10077,85,4,0,
10077,86,4,0,
10077,87,4,0,
10077,89,4,0,
10077,92,4,0,
10077,104,4,0,
10077,127,4,0,
10077,156,4,0,
10077,157,4,0,
10077,164,4,0,
10077,182,4,0,
10077,184,1,5,
10077,207,4,0,
10077,214,4,0,
10077,216,4,0,
10077,218,4,0,
10077,219,4,0,
10077,237,4,0,
10077,240,4,0,
10077,244,4,0,
10077,246,1,1,1
10077,258,4,0,
10077,263,4,0,
10077,280,4,0,
10077,317,4,0,
10077,323,1,90,
10077,329,1,65,
10077,330,1,60,
10077,347,1,50,
10077,352,1,1,2
10077,392,1,30,
10077,401,1,15,
10077,416,4,0,
10077,496,4,0,
10077,503,4,0,
10077,523,4,0,
10077,590,4,0,
10077,618,1,45,
10078,14,4,0,
10078,46,4,0,
10078,53,4,0,
10078,63,4,0,
10078,76,1,60,
10078,85,4,0,
10078,86,4,0,
10078,87,4,0,
10078,89,1,35,
10078,90,1,65,
10078,92,4,0,
10078,104,4,0,
10078,126,1,75,
10078,156,1,30,
10078,157,4,0,
10078,164,4,0,
10078,182,4,0,
10078,184,1,5,
10078,201,4,0,
10078,207,4,0,
10078,214,4,0,
10078,216,4,0,
10078,218,4,0,
10078,219,4,0,
10078,237,4,0,
10078,241,4,0,
10078,244,4,0,
10078,246,1,1,1
10078,263,4,0,
10078,280,4,0,
10078,284,1,90,
10078,315,4,0,
10078,317,4,0,
10078,332,4,0,
10078,337,4,0,
10078,339,1,50,
10078,341,1,1,2
10078,359,1,80,
10078,374,4,0,
10078,397,4,0,
10078,411,4,0,
10078,414,1,15,
10078,416,4,0,
10078,421,4,0,
10078,436,1,20,
10078,444,4,0,
10078,479,4,0,
10078,496,4,0,
10078,523,4,0,
10078,525,4,0,
10078,590,4,0,
10078,619,1,45,
10078,693,4,0,
10079,14,4,0,
10079,19,1,65,
10079,46,4,0,
10079,53,4,0,
10079,57,4,0,
10079,58,4,0,
10079,59,4,0,
10079,63,1,90,
10079,76,4,0,
10079,85,4,0,
10079,86,4,0,
10079,87,4,0,
10079,89,4,0,
10079,92,4,0,
10079,104,4,0,
10079,126,4,0,
10079,127,4,0,
10079,156,1,35,
10079,157,4,0,
10079,164,4,0,
10079,182,4,0,
10079,184,1,5,
10079,200,1,80,
10079,201,4,0,
10079,207,4,0,
10079,214,4,0,
10079,216,4,0,
10079,218,4,0,
10079,237,4,0,
10079,239,1,1,
10079,240,4,0,
10079,241,4,0,
10079,242,1,20,
10079,244,4,0,
10079,245,1,45,
10079,246,1,15,
10079,263,4,0,
10079,280,4,0,
10079,304,1,75,
10079,315,4,0,
10079,317,4,0,
10079,332,4,0,
10079,337,4,0,
10079,339,4,0,
10079,349,1,60,
10079,360,4,0,
10079,374,4,0,
10079,403,1,30,
10079,406,1,50,
10079,411,4,0,
10079,412,4,0,
10079,416,4,0,
10079,421,4,0,
10079,434,3,0,
10079,444,4,0,
10079,496,4,0,
10079,497,4,0,
10079,507,4,0,
10079,523,4,0,
10079,525,4,0,
10079,590,4,0,
10079,620,3,0,
10079,693,4,0,
10086,60,1,19,
10086,63,4,0,
10086,85,4,0,
10086,86,4,0,
10086,92,4,0,
10086,93,1,1,5
10086,94,1,75,
10086,104,4,0,
10086,113,1,15,
10086,115,4,0,
10086,138,4,0,
10086,156,4,0,
10086,164,4,0,
10086,168,4,0,
10086,182,4,0,
10086,194,1,1,3
10086,207,4,0,
10086,214,4,0,
10086,216,4,0,
10086,218,4,0,
10086,219,4,0,
10086,237,4,0,
10086,240,4,0,
10086,241,4,0,
10086,244,4,0,
10086,247,4,0,
10086,259,4,0,
10086,263,4,0,
10086,269,4,0,
10086,271,1,1,2
10086,277,1,10,
10086,280,4,0,
10086,282,1,46,
10086,285,1,25,
10086,310,1,6,
10086,347,4,0,
10086,373,4,0,
10086,374,4,0,
10086,399,1,55,
10086,411,4,0,
10086,412,4,0,
10086,416,4,0,
10086,433,1,50,2
10086,447,4,0,
10086,451,4,0,
10086,470,1,29,2
10086,471,1,29,1
10086,472,1,50,1
10086,473,4,0,
10086,496,4,0,
10086,502,1,1,4
10086,511,4,0,
10086,590,4,0,
10086,621,1,1,1
10087,33,1,1,5
10087,36,1,31,
10087,45,1,1,4
10087,46,4,0,
10087,52,1,1,6
10087,53,4,0,
10087,63,4,0,
10087,76,4,0,
10087,89,1,46,
10087,90,1,1,2
10087,92,4,0,
10087,104,4,0,
10087,116,1,1,7
10087,126,4,0,
10087,133,1,19,
10087,153,4,0,
10087,156,4,0,
10087,157,1,0,
10087,164,4,0,
10087,174,1,29,
10087,182,4,0,
10087,201,4,0,
10087,207,4,0,
10087,213,4,0,
10087,214,4,0,
10087,216,4,0,
10087,218,4,0,
10087,222,1,12,
10087,237,4,0,
10087,241,4,0,
10087,261,4,0,
10087,263,4,0,
10087,267,4,0,
10087,281,1,39,
10087,284,1,1,3
10087,315,4,0,
10087,317,4,0,
10087,397,4,0,
10087,414,1,26,
10087,416,4,0,
10087,430,4,0,
10087,436,1,22,
10087,444,4,0,
10087,481,1,15,
10087,488,4,0,
10087,496,4,0,
10087,497,4,0,
10087,523,4,0,
10087,590,4,0,
10088,1,1,1,9
10088,26,1,23,
10088,58,4,0,
10088,59,4,0,
10088,63,4,0,
10088,76,4,0,
10088,85,4,0,
10088,86,4,0,
10088,87,4,0,
10088,92,4,0,
10088,97,1,33,
10088,98,1,16,
10088,104,4,0,
10088,111,1,1,7
10088,136,1,66,
10088,146,1,36,
10088,150,1,1,8
10088,156,4,0,
10088,164,4,0,
10088,182,4,0,
10088,193,1,1,10
10088,203,1,6,
10088,204,1,46,
10088,207,4,0,
10088,213,4,0,
10088,214,4,0,
10088,216,1,0,
10088,218,4,0,
10088,226,1,26,
